id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,roce_sector_benchmark_pct,roce_vs_sector_benchmark_pct,return_on_assets_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning_flag,net_debt_cr,asset_turnover,free_cash_flow_cr,capex_cr,capex_intensity_pct,capex_intensity_label,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,cfo_quality_score,cfo_quality_label,fcf_conversion_rate_pct,capital_allocation_pattern,revenue_cagr_3yr,revenue_cagr_3yr_flag,revenue_cagr_5yr,revenue_cagr_5yr_flag,revenue_cagr_10yr,revenue_cagr_10yr_flag,pat_cagr_3yr,pat_cagr_3yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,pat_cagr_10yr,pat_cagr_10yr_flag,eps_cagr_3yr,eps_cagr_3yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,eps_cagr_10yr,eps_cagr_10yr_flag,composite_quality_score,id_company,company_logo,company_name,chart_link,about_company,website,nse_profile,bse_profile,face_value,book_value,roce_percentage,roe_percentage,roe,de,fcf,opm,icr,net_profit,roce,net_debt
271,BRITANNIA,2024-03,12.725863199952292,18.886039716142882,54.14869322506978,52.730602730602726,,,23.522927689594354,0.5239786856127886,0,20.597560975609756,,0,-702.0,1.8484347442680775,3050.0,477.0,2.844534557815016,Asset Light,89.0,164.20833333333334,83.0,2065.0,2573.0,1.046539262159868,High Quality,96.30565203662772,Liquidating Assets,8.479583308976203,,8.690023727476138,,9.265752439203956,,4.856654873228505,,13.063515827454196,,18.37492911445593,,4.946129761743845,,13.14353769849137,,18.720851381956226,,92.83989654494111,BRITANNIA,https://mkt.in/static/mkt-icons/nifty100/BRITANNIA.png,Britannia Industries Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Britannia Industries is one of Indias leading food companies with a 100 year legacy and annual revenues in excess of Rs. 9000 Cr. Britannia is among the most trusted food brands, and manufactures Indias favorite brands like Good Day, Tiger, NutriChoice, Milk Bikis and Marie Gold which are household names in India. Britannias product portfolio includes Biscuits, Bread, Cakes, Rusk, and Dairy products including Cheese, Beverages, Milk and Yoghurt.

",https://www.britannia.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=BRITANNIA,https://www.bseindia.com/stock-share-price/britannia-industries-ltd/BRITANNIA/500825/,1.0,133.0,48.9,57.1,57.1,0.5239786856127886,3050.0,18.886039716142882,20.597560975609756,12.725863199952292,48.9,-702.0
284,CANBK,2024-03,13.935160470145405,41.753906568101414,16.716051794688113,3.15654898752525,4.350587230638684,-1.1940382431134342,1.0033107103630055,14.867419925542423,0,1.6106611743349857,,0,970573.0,0.0719985042520674,13296.0,1750.0,1.583438141857961,Asset Light,17.0,101.57993384785006,19.0,1369780.0,15046.0,4.069631350415008,High Quality,28.81289819269276,Reinvestor,16.302939300232524,,18.17561078322378,,10.817178802179583,,73.3401622666352,,85.7752850068174,,19.14374492187123,,61.980590063874175,,53.4206382524911,,5.449589185476622,,65.7270482663651,CANBK,https://mkt.in/static/mkt-icons/nifty100/CANBK.png,Canara Bank,https://in.tradingview.com/chart/?symbol=NSE%3ACANBK,"Canara Bank was merged with erstwhile Syndicate Bank in FY21.{# Canara was incorporated in 1906 and nationalised in 1969, along with 13 other major commercial banks of India, by the GoI. The bank is headquartered in Bangalore.",http://www.canarabank.com/,https://www.nseindia.com/get-quotes/equity?symbol=CANBK,https://www.bseindia.com/stock-share-price/canara-bank/CANBK/532483/,2.0,102.0,6.63,17.9,17.9,14.867419925542423,13296.0,41.753906568101414,1.6106611743349857,13.935160470145405,6.63,970573.0
309,CIPLA,2024-03,16.11701714906495,75.59168153953597,15.554557028383135,71.45791307537137,,,12.768573448498447,0.020931625851868495,0,35.33876811594203,,0,-4890.0,0.7922417237881536,1152.0,2982.0,11.569799022270505,Capital Intensive,51.0,331.75155279503105,25.0,559.0,4134.0,1.412222814051014,High Quality,5.912847097469589,Reinvestor,10.389755935227928,,9.513860126378049,,9.74210289783317,,20.249546582874324,,22.726834848000887,,11.457664472874352,,19.348319192733697,,21.832544608565986,,11.612317403390438,,93.2728338061591,CIPLA,https://mkt.in/static/mkt-icons/nifty100/CIPLA.png,"Cipla Ltd
","https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0
",Cipla is engaged in the Business of Pharmaceuticals.(Source : 202003 Annual Report Page No:157),https://www.cipla.com/,https://www.nseindia.com/get-quotes/equity?symbol=CIPLA,https://www.bseindia.com/stock-share-price/cipla-ltd/CIPLA/500087/,2.0,351.0,22.8,16.8,16.8,0.020931625851868495,1152.0,75.59168153953597,35.33876811594203,16.11701714906495,22.8,-4890.0
322,COALINDIA,2024-03,26.25628846856468,66.29380849329698,45.16982956605826,105.7129732333927,,,15.802850255846407,0.0788468512027076,0,11.24178180085755,,0,-587.0,0.6018691588785047,13617.0,4486.0,3.151963126387679,Moderate,61.0,134.23657309751744,42.0,6523.0,18103.0,1.0216495325304558,High Quality,14.432126505002543,Reinvestor,16.493956528516662,,7.402890725901301,,7.261143616999366,,43.28908935217686,,16.43231987118112,,9.476008121750844,,42.6823258428825,,16.851518569430034,,9.777126683205474,,93.62199376707275,COALINDIA,https://mkt.in/static/mkt-icons/nifty100/COALINDIA.png,Coal India Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ACOALINDIA,"Coal India Ltd is mainly engaged in mining and production of Coal and also operates Coal washeries. The major consumers of the company are power and steel sectors. Consumers from other sectors include cement, fertilizers, brick kilns etc.",http://www.coalindia.in/,https://www.nseindia.com/get-quotes/equity?symbol=COALINDIA,https://www.bseindia.com/stock-share-price/coal-india-ltd/COALINDIA/533278/,10.0,156.0,63.6,52.0,52.0,0.0788468512027076,13617.0,66.29380849329698,11.24178180085755,26.25628846856468,63.6,-587.0
335,DABUR,2024-03,14.600128990648178,19.348597226701063,18.355969997972835,21.369423915946932,,,11.980682720296375,0.13835394283397526,0,23.241935483870968,,0,-5568.0,0.8205874569992061,1042.0,971.0,7.828119961302805,Moderate,10.0,55.740112994350284,53.0,1365.0,2013.0,1.0766383580254175,High Quality,43.416666666666664,Shareholder Returns,9.061384362071356,,7.814065037783324,,5.800570703921659,,2.231072252692079,,4.604418961155621,,7.053851757552976,,0.0,,4.563955259127317,,7.177346253629313,,91.64873783117267,DABUR,https://mkt.in/static/mkt-icons/nifty100/DABUR.png,Dabur India Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ADABUR,Dabur India is one of the leading fast moving consumer goods (FMCG) players dealing in consumer care and food products.,http://www.dabur.com/,https://www.nseindia.com/get-quotes/equity?symbol=DABUR,https://www.bseindia.com/stock-share-price/dabur-india-ltd/DABUR/500096/,1.0,59.0,22.3,19.2,19.2,0.13835394283397526,1042.0,19.348597226701063,23.241935483870968,14.600128990648178,22.3,-5568.0
348,DIVISLAB,2024-03,20.395156150414277,28.170809432759718,11.78984599513669,16.281125681449833,,,10.34928848641656,0.0002210596124088129,0,636.25,,0,-79.0,0.5074385510996119,992.0,269.0,3.4289356277884,Moderate,60.0,512.1132075471698,50.0,3.0,1261.0,0.9293273749797601,Moderate,44.8868778280543,Reinvestor,4.025743333608478,,9.664930361854074,,11.972899602171317,,-6.919343378939391,,3.4104521925080844,,7.545947187802726,,-7.168223327744416,,3.303780411393231,,7.541310687238512,,82.12833916031767,DIVISLAB,https://mkt.in/static/mkt-icons/nifty100/DIVISLAB.png,Divis Laboratories Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Incorporated in 1990, Divis Laboratories Ltd manufactures and exports API's, Intermediates and Nutraceutical ingredients",https://www.divislaboratories.com/lander,https://www.nseindia.com/get-quotes/equity?symbol=DIVISLAB,https://www.bseindia.com/stock-share-price/divis-laboratories-ltd/DIVISLAB/532488/,2.0,517.0,16.5,12.2,12.2,0.0002210596124088129,992.0,28.170809432759718,636.25,20.395156150414277,16.5,-79.0
374,DMART,2024-03,4.993207190533383,8.084427730414067,13.56294790886726,21.28564022809746,,,11.978084262233137,0.031661140228901485,0,73.29310344827586,,0,485.0,2.398875873795579,278.0,2468.0,4.8593199314812265,Moderate,39.0,287.21966205837174,0.0,592.0,2746.0,1.068669197812137,High Quality,6.770579639551875,Shareholder Returns,28.132551951927297,,20.48312440202782,,26.91026114651347,,32.144934169439935,,22.96698996520703,,31.744452601738082,,31.88798361621814,,22.740337821451305,,29.23922207808318,,74.2870352539933,DMART,https://mkt.in/static/mkt-icons/nifty100/DMART.png,Avenue Supermarts Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ADMART,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise
& Apparel product categories",http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,10.0,309.0,19.4,14.5,14.5,0.031661140228901485,278.0,8.084427730414067,73.29310344827586,4.993207190533383,19.4,485.0
387,DRREDDY,2024-03,19.913605369319196,28.321016743422227,19.74233736816026,26.219592808038072,,,14.383702939659617,0.07085722375592836,0,51.707602339181285,,0,-2928.0,0.7223053120165034,509.0,4034.0,14.401485130841454,Capital Intensive,67.0,340.4096385542169,12.0,2002.0,4543.0,1.3421751740527739,High Quality,6.416235976301525,Reinvestor,13.71726615103832,,12.639644349571988,,7.640025915260695,,41.90561020689674,,23.392504645437473,,11.008394366816532,,42.81779454599071,,23.842409558387544,,11.284504563028698,,97.57359069757064,DRREDDY,https://mkt.in/static/mkt-icons/nifty100/DRREDDY.png,Dr Reddys Laboratories Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Dr. Reddy's Laboratories Ltd is a leading India-based pharmaceutical company which offers a portfolio of products and services, including Active Pharmaceutical Ingredients (APIs), Custom Pharmaceutical services (CPS), generics, biosimilars and differentiated formulations.",https://www.drreddys.com/,https://www.nseindia.com/get-quotes/equity?symbol=DRREDDY,https://www.bseindia.com/stock-share-price/dr-reddys-laboratories-ltd/DRREDDY/500124/,1.0,369.0,26.5,21.4,21.4,0.07085722375592836,509.0,28.321016743422227,51.707602339181285,19.913605369319196,26.5,-2928.0
400,EICHERMOT,2024-03,24.195694242864054,26.179245283018872,22.172346910501524,23.445623916811094,,,17.309106640709494,0.023219728456636186,0,114.70588235294117,,0,-13108.0,0.7153796236210254,890.0,2834.0,17.138364779874212,Capital Intensive,146.0,668.3333333333334,35.0,419.0,3724.0,0.998535742862353,Moderate,20.559020559020556,Reinvestor,23.776441520116,,11.036936496739692,,6.586411864952746,,43.747506025200565,,12.675841665377696,,19.00991470281268,,43.89717190746498,,12.505451629050324,,20.299134274435904,,93.31380990483137,EICHERMOT,https://mkt.in/static/mkt-icons/nifty100/EICHERMOT.png,Eicher Motors Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Eicher Motors Limited, incorporated in 1982, is the listed company of the Eicher Group in India and a leading player in the Indian automobile industry and the global leader in middleweight motorcycles.
Eicher has a joint venture with Sweden's AB Volvo to create Volvo Eicher Commercial Vehicles Limited (VECV). VECV is engaged in truck and bus operations, auto components business, and technical ",https://www.eicher.in/,https://www.nseindia.com/get-quotes/equity?symbol=EICHERMOT,https://www.bseindia.com/stock-share-price/eicher-motors-ltd/EICHERMOT/505200/,1.0,693.0,31.1,24.2,24.2,0.023219728456636186,890.0,26.179245283018872,114.70588235294117,24.195694242864054,31.1,-13108.0
413,GAIL,2024-03,7.433122166511544,10.743987750322754,12.861540060002339,14.489174115050965,,,7.939231170080571,0.28304998896060884,0,23.624478442280946,,0,-116.0,1.0680883472962681,4360.0,8226.0,6.174377758429158,Moderate,15.0,117.10570342205322,37.0,21794.0,12586.0,0.9900484324735057,Moderate,30.459689814167945,Shareholder Returns,32.42353373080278,,11.825154521824267,,7.990438901094743,,17.25429359158057,,8.608876760374562,,7.54232179343064,,18.56311014966876,,8.447177119769854,,7.919350247286827,,75.02155859163909,GAIL,https://mkt.in/static/mkt-icons/nifty100/GAIL.png,GAIL (India) Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AGAIL,"Incorporated in 1984, GAIL, a Government of India undertaking, is an integrated natural gas company in India. It owns over 11,500 km of natural gas pipelines, over 2300 km of LPG pipelines, six LPG gas-processing units and a petrochemicals facility. It also has a joint-venture interest in Petronet LNG Ltd, Ratnagiri Gas and Power Pvt Ltd, and in the CGD business in several cities",https://gailonline.com/,https://www.nseindia.com/get-quotes/equity?symbol=GAIL,https://www.bseindia.com/stock-share-price/gail-india-ltd/GAIL/532155/,10.0,127.0,14.7,14.0,14.0,0.28304998896060884,4360.0,10.743987750322754,23.624478442280946,7.433122166511544,14.7,-116.0
452,HAL,2024-03,24.999177117277245,32.08913465652875,3816.5829145728644,3027.639751552795,,,1687.7777777777776,0.6180904522613065,0,270.8837209302326,,0,80.0,67.51333333333334,1814.0,6412.0,21.105296073203647,Capital Intensive,114.0,199.0,31.0,123.0,8226.0,1.9630754165122695,High Quality,18.607036619140423,Shareholder Returns,9.909701355201484,,8.712548590236358,,7.216583450874392,,32.85327865470051,,26.485270563052985,,10.924924675843673,,33.420082436097246,,26.63896760913802,,15.073330286143992,,100.0,HAL,https://mkt.in/static/mkt-icons/nifty100/HAL.png,Hindustan Aeronautics Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Hindustan Aeronautics is engaged in the business of Manufacture of Aircraft and Helicopters and Repair, Maintenance of Aircraft and Helicopters",https://hal-india.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=HAL,https://www.bseindia.com/stock-share-price/hindustan-aeronautics-ltd/HAL/541154/,5.0,465.0,38.9,28.9,28.9,0.6180904522613065,1814.0,32.08913465652875,270.8837209302326,24.999177117277245,38.9,80.0
465,HAVELLS,2024-03,6.837009144701453,10.118343195266272,17.067275412917954,24.270967741935483,,,10.222794176787582,0.040687525177924,0,25.357142857142858,,0,283.0,1.4952143489101584,335.0,1618.0,8.703604088219473,Capital Intensive,20.0,118.2063492063492,44.0,303.0,1953.0,1.0531615268489045,High Quality,17.809675704412548,Shareholder Returns,21.14089015706202,,13.037907939063121,,8.728389766288359,,6.77797587953104,,10.033231229420036,,11.040413196880138,,5.566719197800074,,8.997698704834534,,11.069085371075271,,80.49459115273245,HAVELLS,https://mkt.in/static/mkt-icons/nifty100/HAVELLS.png,Havells India Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Havells India Limited is a leading Fast Moving Electrical Goods (FMEG) Company and a major power distribution equipment manufacturer with a strong global presence.
It enjoys enviable market dominance across a wide spectrum of products, including Industrial & Domestic Circuit Protection Devices, Cables & Wires, Motors, Fans, Modular Switches, Home Appliances, Air Conditioners, Electric Water Heaters, Power Capacitors, Luminaires for Domestic, Commercial and Industrial",https://havells.com/,https://www.nseindia.com/get-quotes/equity?symbol=HAVELLS,https://www.bseindia.com/stock-share-price/havells-india-ltd/HAVELLS/517354/,1.0,124.0,24.4,18.0,18.0,0.040687525177924,335.0,10.118343195266272,25.357142857142858,6.837009144701453,24.4,283.0
478,HCLTECH,2024-03,14.293122742532729,22.015594151738192,23.01393141233172,32.690722902959976,,,15.867725188372422,0.08435023365512796,0,46.46112115732369,,0,-1379.0,1.1101650405025958,15840.0,6608.0,6.012027694631208,Moderate,58.0,251.4290976058932,90.0,5758.0,22448.0,1.371283984612863,High Quality,65.45995536821225,Shareholder Returns,13.396477329776978,,12.710299978373406,,13.082373204583831,,12.043662852781601,,9.194090295112023,,9.179123626035102,,12.257330985276148,,9.407036350794119,,9.69075247889608,,98.28378646150483,HCLTECH,https://mkt.in/static/mkt-icons/nifty100/HCLTECH.png,HCL Technologies Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"HCL Tech is a leading global IT services company, which is ranked amongst the top five Indian IT services companies in terms of revenues. Since its inception into the global landscape after its IPO in 1999, HCL Tech has focused on transformational outsourcing, and offers an integrated portfolio of services including software-led IT solutions, remote infrastructure management, engineering and R&D services and BPO. The company leverages its extensive global offshore infrastructure and network of offices in 46 ",https://www.hcltech.com/,https://www.nseindia.com/get-quotes/equity?symbol=HCLTECH,https://www.bseindia.com/stock-share-price/hcl-technologies-ltd/HCLTECH/532281/,2.0,254.0,29.6,23.3,23.3,0.08435023365512796,15840.0,22.015594151738192,46.46112115732369,14.293122742532729,29.6,-1379.0
491,HDFCBANK,2024-03,23.07288232992184,61.41252040373843,14.33974005030719,4.887792835880029,4.350587230638684,0.5372056052413452,1.6238920508541275,6.808786667718385,0,1.4007688224792112,,1,2101821.0,0.07038097917866981,35669.0,16600.0,5.852303374945795,Moderate,84.0,600.521052631579,23.0,3107503.0,19069.0,0.22884538189179748,Accrual Risk,20.47635996234127,Liquidating Assets,30.186956140948773,,21.95098428169122,,20.887964823195592,,27.12356908487252,,23.865063572879073,,22.263903320427715,,13.140240479934251,,15.424788082530828,,16.654280155455027,,45.17825328887893,HDFCBANK,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,17.1,6.808786667718385,35669.0,61.41252040373843,1.4007688224792112,23.07288232992184,7.67,2101821.0
515,HEROMOTOCO,2024-03,9.902352536452407,86.14676228532112,21.14243742584327,177.84211963944279,,,14.308109968263679,0.03423922255494661,0,47.268505079825836,,0,-12145.0,1.4449202768324858,3095.0,1828.0,4.8373865410569215,Moderate,187.0,884.95,75.0,606.0,4923.0,1.2120992284216576,High Quality,9.507280211341156,Shareholder Returns,6.870906150291889,,2.1530677970544643,,4.104001615840858,,8.421624634095327,,1.5441818871883894,,5.936862676941823,,8.599939568135696,,1.6863437197464748,,5.941283634174321,,96.1613230456221,HEROMOTOCO,https://mkt.in/static/mkt-icons/nifty100/HEROMOTOCO.png,"Hero MotoCorp Ltd
",https://in.tradingview.com/chart/?symbol=NSE%3AHEROMOTOCO,"Hero Moto Corp earlier also known as \""Hero Honda\"" is one of India's first motorcycle manufacturers.
The company started in 1984 as a Technological collaboration with Honda, Japan. Before this collaboration, Hero was selling Cycles under the brand name, Hero Cycles.",http://www.heromotocorp.com/,https://www.nseindia.com/get-quotes/equity?symbol=HEROMOTOCO,https://www.bseindia.com/stock-share-price/hero-motocorp-ltd/HEROMOTOCO/500182/,2.0,951.0,29.1,22.0,22.0,0.03423922255494661,3095.0,86.14676228532112,47.268505079825836,9.902352536452407,29.1,-12145.0
528,HINDALCO,2024-03,4.702216130615571,88.94620349876368,9.567011474761177,118.20777590429657,,,4.401381743475944,0.5309290976579428,0,126.46543778801843,,0,40912.0,0.9360228499109322,9789.0,14267.0,6.6062548040859035,Moderate,45.0,478.13513513513516,8.0,56356.0,24056.0,2.7656766348986848,High Quality,5.096048727159144,Shareholder Returns,17.830855223435172,,10.592433818985914,,9.43097050230084,,42.85939867649064,,13.06871230695661,,16.553290877299798,,41.155404332154276,,13.396657763302722,,15.128271105738422,,86.95876434345146,HINDALCO,https://mkt.in/static/mkt-icons/nifty100/HINDALCO.png,Hindalco Industries Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHINDALCO,"Incorporated in 1958, Hindalco Industries Ltd. is a flagship company of the Aditya Birla Group. The Co and its subsidiaries are primarily engaged in the production of Aluminium and Copper. It is also
engaged in the manufacturing of aluminium sheet, extrusion and light gauge products for use in packaging markets like beverage and food, can and foil products, etc.",http://www.hindalco.com/,https://www.nseindia.com/get-quotes/equity?symbol=HINDALCO,https://www.bseindia.com/stock-share-price/hindalco-industries-ltd/HINDALCO/500440/,1.0,153.0,11.3,10.2,10.2,0.5309290976579428,9789.0,88.94620349876368,126.46543778801843,4.702216130615571,11.3,40912.0
541,HINDUNILVR,2024-03,16.611735814915342,76.31672482874498,20.074973642078955,89.63037455884027,,,13.099924830230988,0.028974188761763442,0,57.847001223990205,,0,-3141.0,0.7885945801322478,10145.0,5324.0,8.601525138942742,Capital Intensive,44.0,217.94893617021276,96.0,1484.0,15469.0,1.156176111154535,High Quality,21.476808434066516,Shareholder Returns,9.589435897156351,,9.504485244074123,,7.789742422365942,,8.729477470315782,,11.152950436803422,,10.022657733318274,,8.974425081854953,,9.460878422315755,,9.34980606439575,,95.41568148206046,HINDUNILVR,https://mkt.in/static/mkt-icons/nifty100/HINDUNILVR.png,"Hindustan Unilever Ltd
",https://in.tradingview.com/chart/?symbol=NSE%3AHINDUNILVR,"Hindustan Unilever is in the FMCG business comprising primarily of Home Care, Beauty & Personal Care and Foods & Refreshment segments. The Company has manufacturing facilities across the country and sells primarily in India.",http://www.hul.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=HINDUNILVR,https://www.bseindia.com/stock-share-price/hindustan-unilever-ltd/HINDUNILVR/500696/,1.0,216.0,27.2,20.2,20.2,0.028974188761763442,10145.0,76.31672482874498,57.847001223990205,16.611735814915342,27.2,-3141.0
554,ICICIBANK,2024-03,28.888011233982798,62.41380175029464,17.99027109750765,5.2203495054405735,4.350587230638684,0.8697622748018894,1.9492289334082888,6.445624336310825,0,1.3009461331381824,,1,823845.0,0.06747535915921023,12547.0,144737.0,90.7350986734873,Capital Intensive,63.0,364.617793594306,16.0,1651008.0,157284.0,3.8724380449452576,High Quality,12.602450783447166,Mixed,21.39660074377121,,17.25086850260209,,12.41864172369489,,31.28635844345755,,51.94877118224903,,14.714696775470282,,32.63524026321307,,55.18455739153598,,13.995881918674137,,66.39067727129911,ICICIBANK,https://mkt.in/static/mkt-icons/nifty100/ICICIBANK.png,ICICI Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AICICIBANK,"ICICI Bank is the second-largest private sector bank in India offering a diversified portfolio of financial products and services to retail, SME and corporate customers. The Bank has an extensive network of branches, ATMs and other touch-points",http://www.icicibank.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIBANK,https://www.bseindia.com/stock-share-price/icici-bank-ltd/ICICIBANK/532174/,2.0,365.0,7.6,18.8,18.8,6.445624336310825,12547.0,62.41380175029464,1.3009461331381824,28.888011233982798,7.6,823845.0
566,ICICIGI,2024-03,9.366915605017816,87.42129155073948,15.7230643179025,146.3235294117647,4.350587230638684,141.972942181126,3.0312124849939974,0.0028676771814829987,0,160.02678571428572,,0,-48549.0,0.3236083907247109,486.0,1921.0,9.37667789329819,Capital Intensive,39.0,247.5659229208925,28.0,35.0,2407.0,1.458965013017095,High Quality,2.7135678391959797,Shareholder Returns,18.98796206427069,,12.911841003362579,,16.75593015728085,,9.217125634550683,,12.839173718198161,,13.948119696893514,,6.816467042447916,,11.139222486886503,,12.5092775800282,,94.10669723760606,ICICIGI,https://mkt.in/static/mkt-icons/nifty100/ICICIGI.png,ICICI Lombard General Insurance Company Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AICICIGI,ICICI Lombard General Insurance Co. Ltd is one of the leading and established private sector general insurance companies in India. It offers a well-diversified range of products and risk management solutions through multiple distribution channels,http://www.icicilombard.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIGI,https://www.bseindia.com/stock-share-price/icici-lombard-general-insurance-company-ltd/ICICIGI/540716/,10.0,275.0,22.5,17.0,17.0,0.0028676771814829987,486.0,87.42129155073948,160.02678571428572,9.366915605017816,22.5,-48549.0
617,INFY,2024-03,17.08075746730006,23.703390381987376,29.788006718416632,37.75589530966572,,,19.297162182032054,0.09486358890553362,0,87.52340425531915,,0,-16264.0,1.129760329363329,20117.0,5093.0,3.314244810307802,Moderate,63.0,212.73780782230804,,8359.0,25210.0,1.037696383329751,High Quality,55.22855181880576,Reinvestor,15.216500798806365,,13.199100930556229,,11.852717458931128,,10.558796476740762,,11.239419983657939,,9.433477603192465,,11.868894208139679,,12.474611314209483,,10.60156477390728,,93.83595177773002,INFY,https://images.5paisa.com/MarketIcons/INFY.png,Infosys Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AINFY,"Infosys Ltd provides consulting, technology, outsourcing and next-generation digital services to enable clients to execute strategies for their digital transformation",http://www.infosys.com/,https://www.nseindia.com/get-quotes/equity?symbol=INFY,https://www.bseindia.com/stock-share-price/infosys-ltd/INFY/500209/,5.0,218.0,40.0,31.8,31.8,0.09486358890553362,20117.0,23.703390381987376,87.52340425531915,17.08075746730006,40.0,-16264.0
630,IOC,2024-03,5.559462717942377,9.743776019125345,23.53162465856491,23.93519910139379,,,8.941893540895371,0.7230954600718581,0,10.282324578099226,,0,67086.0,1.6084096601703395,39635.0,31464.0,4.052800791393595,Moderate,30.0,133.18109207086843,40.0,132628.0,71099.0,0.7306430873244374,Moderate,52.39536789783994,Shareholder Returns,28.727791225279177,,8.008755667240486,,4.744973944880271,,25.64085913541887,,20.099089966731643,,20.006444481866815,,25.99210498948732,,20.11244339814313,,19.623119885131544,,79.48568385011785,IOC,https://mkt.in/static/mkt-icons/nifty100/IOC.png,"Indian Oil Corporation
",https://in.tradingview.com/chart/?symbol=NSE%3AIOC,"Indian Oil Corporation Limited, trading as IndianOil, is an Indian multinational oil and gas company under the ownership of Government of India and administrative control of the Ministry of Petroleum and Natural Gas.",https://www.iocl.com/,https://www.nseindia.com/get-quotes/equity?symbol=IOC,https://www.bseindia.com/stock-share-price/indian-oil-corporation-ltd/ioc/530965/,10.0,129.0,21.31,25.44,25.44,0.7230954600718581,39635.0,9.743776019125345,10.282324578099226,5.559462717942377,21.31,67086.0
641,IRCTC,2024-03,26.01873536299766,34.33255269320843,34.39628482972136,44.559270516717326,,,18.240026268264653,0.018575851393188854,0,82.73684210526316,,0,60.0,0.7010343129207027,667.0,215.0,5.035128805620609,Moderate,14.0,40.375,47.0,60.0,882.0,0.9036900006508211,Moderate,45.49795361527968,Reinvestor,76.46921430165466,,17.955244103890912,,,INSUFFICIENT,81.11627776293705,,29.16686408659448,,,INSUFFICIENT,91.29311827723889,,28.473515712343932,,,INSUFFICIENT,92.04920000867762,IRCTC,https://mkt.in/static/mkt-icons/nifty100/IRCTC.png,Indian Railway Catering & Tourism Corporation Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AIRCTC,"Incorporated in 1999, IRCTC is a Mini Ratna (Category 1, Central Public Sector Enterprises ) and the only company authorized by the Indian government to provide online railway tickets, catering services, and packaged drinking water
at railway stations and trains in India",http://www.irctc.com/,https://www.nseindia.com/get-quotes/equity?symbol=IRCTC,https://www.bseindia.com/stock-share-price/indian-railway-catering-tourism-corporation-ltd/IRCTC/542830/,2.0,44.0,53.8,40.4,40.4,0.018575851393188854,667.0,34.33255269320843,82.73684210526316,26.01873536299766,53.8,60.0
